campaign_id,zone_name,allocated_impressions,zone_zpr,zone_capacity,total_allocated,allocation_weight
7778,Kids Map,0.0,1.0,0.0,0.0,0.0
7779,Dashboard,0.0,1.0,0.0,0.0,0.0
7780,TAP Air Portugal > Wine Experience (AIR-203),0.0,1.0,0.0,0.0,0.0
7780,TAP Air Portugal > About (AIR-203),0.0,1.0,0.0,0.0,0.0
7780,TAP Miles&Go > Advantages (AIR-201),0.0,1.0,0.0,0.0,0.0
7780,Kids > Music > Kids,0.0,1.0,0.0,0.0,0.0
7780,Music > Classic,0.0,1.0,0.0,0.0,0.0
7780,Music > Old School,0.0,1.0,0.0,0.0,0.0
7780,Music > Easy Listening,0.0,1.0,0.0,0.0,0.0
7780,Music > Latin,0.0,1.0,0.0,0.0,0.0
7780,Music > Brazilian,0.0,1.0,0.0,0.0,0.0
7780,Music > Portuguese,0.0,1.0,0.0,0.0,0.0
7780,Music > Podcast,0.0,1.0,0.0,0.0,0.0
7780,Music > Artist of the Month,0.0,1.0,0.0,0.0,0.0
7780,tvtapdestinations,0.0,1.0,0.0,0.0,0.0
7780,Kids TV Kids,0.0,1.0,0.0,0.0,0.0
7780,TV TAP Destination,0.0,1.0,0.0,0.0,0.0
7780,TV Practice Portuguese,0.0,1.0,0.0,0.0,0.0
7780,TV mindvalley,0.0,1.0,0.0,0.0,0.0
7780,TV HBO max,0.0,1.0,0.0,0.0,0.0
7780,TV Lifestyle&travel,0.0,1.0,0.0,0.0,0.0
7780,Movies documentaries,0.0,1.0,0.0,0.0,0.0
7780,Movies portuguese short film,0.0,1.0,0.0,0.0,0.0
7780,Movies Portuguesa Movies,0.0,1.0,0.0,0.0,0.0
7780,Movies Family,0.0,1.0,0.0,0.0,0.0
7780,TV Our Favorites,0.0,1.0,0.0,0.0,0.0
7780,Tap Destinations,0.0,1.0,0.0,0.0,0.0
7780,TV Relax Mood,0.0,1.0,0.0,0.0,0.0
7780,tvpractiveportugese,0.0,1.0,0.0,0.0,0.0
7780,Mindvalley,0.0,1.0,0.0,0.0,0.0
7780,TV Kids,0.0,1.0,0.0,0.0,0.0
7780,TV Comedy,0.0,1.0,0.0,0.0,0.0
7780,TV Music Arts,0.0,1.0,0.0,0.0,0.0
7780,TV TV Series,0.0,1.0,0.0,0.0,0.0
7780,TV Out Favorites,0.0,1.0,0.0,0.0,0.0
7780,Movies Portugues Short Film,0.0,1.0,0.0,0.0,0.0
7780,Movies Portugues Movies,0.0,1.0,0.0,0.0,0.0
7780,Movies Greatest Movies Ever,0.0,1.0,0.0,0.0,0.0
7780,Movies Our Favorites,0.0,1.0,0.0,0.0,0.0
7780,TV Africa,0.0,1.0,0.0,0.0,0.0
7780,Movies Harry Potter,0.0,1.0,0.0,0.0,0.0
7780,Star Alliance ,0.0,1.0,0.0,0.0,0.0
7780,Whats New,0.0,1.0,0.0,0.0,0.0
7780,Destino Lisbon,0.0,1.0,0.0,0.0,0.0
7780,Destino NY,0.0,1.0,0.0,0.0,0.0
7780,Destino Boston,0.0,1.0,0.0,0.0,0.0
7780,Destino Miami,0.0,1.0,0.0,0.0,0.0
7780,Destino Toronto,0.0,1.0,0.0,0.0,0.0
7780,TV Cidades De Portugal,0.0,1.0,0.0,0.0,0.0
7780,b_movies,0.0,1.0,0.0,0.0,0.0
7780,Portuguese Cinema,0.0,1.0,0.0,0.0,0.0
7780,Victoria Sign up,0.0,1.0,0.0,0.0,0.0
7780,Victoria See Video,0.0,1.0,0.0,0.0,0.0
7780,Victoria Other,0.0,1.0,0.0,0.0,0.0
7780,Victoria Login,0.0,1.0,0.0,0.0,0.0
7780,Victoria Claim Miles,0.0,1.0,0.0,0.0,0.0
7780,Victoria All,0.0,1.0,0.0,0.0,0.0
7780,Victoria About,0.0,1.0,0.0,0.0,0.0
7780,TV Sports,0.0,1.0,0.0,0.0,0.0
7780,TV Series A-Z,0.0,1.0,0.0,0.0,0.0
7780,TV Riding Portugal,0.0,1.0,0.0,0.0,0.0
7780,TV Discover Portugal,0.0,1.0,0.0,0.0,0.0
7780,TV Destinos,0.0,1.0,0.0,0.0,0.0
7780,TV ,0.0,1.0,0.0,0.0,0.0
7780,Music Hip - Hop,0.0,1.0,0.0,0.0,0.0
7780,Movies New Releases,0.0,1.0,0.0,0.0,0.0
7780,Movies A-Z Movies,0.0,1.0,0.0,0.0,0.0
7780,Connected Wi-Fi,0.0,1.0,0.0,0.0,0.0
7780,Connected Phone,0.0,1.0,0.0,0.0,0.0
7780,Victoria,0.0,1.0,0.0,0.0,0.0
7780,Airline,0.0,1.0,0.0,0.0,0.0
7780,Destination,0.0,1.0,0.0,0.0,0.0
7780,My Flight,0.0,1.0,0.0,0.0,0.0
7780,Connected,0.0,1.0,0.0,0.0,0.0
7780,Kids Music,0.0,1.0,0.0,0.0,0.0
7780,Kids TV Adventure,0.0,1.0,0.0,0.0,0.0
7780,Kids TV Cartoon,0.0,1.0,0.0,0.0,0.0
7780,Kids TV Comedy,0.0,1.0,0.0,0.0,0.0
7780,Kids TV,0.0,1.0,0.0,0.0,0.0
7780,Kids,0.0,1.0,0.0,0.0,0.0
7780,Kids Movies Animation,0.0,1.0,0.0,0.0,0.0
7780,Kids Movies Movies,0.0,1.0,0.0,0.0,0.0
7780,Kids Movies Adventure,0.0,1.0,0.0,0.0,0.0
7780,Kids Movies Fantasy,0.0,1.0,0.0,0.0,0.0
7780,Kids Movies Drama,0.0,1.0,0.0,0.0,0.0
7780,Kids Movies Comedy,0.0,1.0,0.0,0.0,0.0
7780,Kids Movies Action,0.0,1.0,0.0,0.0,0.0
7780,Kids Movies Latest Releases,0.0,1.0,0.0,0.0,0.0
7780,Kids Movies All,0.0,1.0,0.0,0.0,0.0
7780,Music Memories,0.0,1.0,0.0,0.0,0.0
7780,Music Portugal,0.0,1.0,0.0,0.0,0.0
7780,Music Brazil,0.0,1.0,0.0,0.0,0.0
7780,Music Africa,0.0,1.0,0.0,0.0,0.0
7780,Music Kids,0.0,1.0,0.0,0.0,0.0
7780,Music Classical,0.0,1.0,0.0,0.0,0.0
7780,Music Chill Out & Lounge,0.0,1.0,0.0,0.0,0.0
7780,Music Latin Mood  ,0.0,1.0,0.0,0.0,0.0
7780,Music Fado ,0.0,1.0,0.0,0.0,0.0
7780,Music Jazz ,0.0,1.0,0.0,0.0,0.0
7780,Music Rock,0.0,1.0,0.0,0.0,0.0
7780,Music Pop ,0.0,1.0,0.0,0.0,0.0
7780,Music All ,0.0,1.0,0.0,0.0,0.0
7780,TV TAP Likes,0.0,1.0,0.0,0.0,0.0
7780,TV Web Trends,0.0,1.0,0.0,0.0,0.0
7780,TV Euronews,0.0,1.0,0.0,0.0,0.0
7780,TV Travel,0.0,1.0,0.0,0.0,0.0
7780,TV Nature,0.0,1.0,0.0,0.0,0.0
7780,TV On Stage,0.0,1.0,0.0,0.0,0.0
7780,TV Sci-Tech,0.0,1.0,0.0,0.0,0.0
7780,TV Gastronomy,0.0,1.0,0.0,0.0,0.0
7780,TV Lifestyle,0.0,1.0,0.0,0.0,0.0
7780,TV Sport TV,0.0,1.0,0.0,0.0,0.0
7780,TV HBO,0.0,1.0,0.0,0.0,0.0
7780,TV Disney,0.0,1.0,0.0,0.0,0.0
7780,TV Portugal Stopover,0.0,1.0,0.0,0.0,0.0
7780,TV News,0.0,1.0,0.0,0.0,0.0
7780,TV Documentaries ,0.0,1.0,0.0,0.0,0.0
7780,TV All ,0.0,1.0,0.0,0.0,0.0
7780,Movies TAP Likes,0.0,1.0,0.0,0.0,0.0
7780,Movies Fantasy,-0.0,1.0,0.0,0.0,0.0
7780,Movies Biography,0.0,1.0,0.0,0.0,0.0
7780,Movies Documentary ,0.0,1.0,0.0,0.0,0.0
7780,Movies Sci-Fi ,0.0,1.0,0.0,0.0,0.0
7780,Movies Romance,0.0,1.0,0.0,0.0,0.0
7780,Movies Family & Co,0.0,1.0,0.0,0.0,0.0
7780,Movies Drama,0.0,1.0,0.0,0.0,0.0
7780,Movies Comedy,0.0,1.0,0.0,0.0,0.0
7780,Movies Action,0.0,1.0,0.0,0.0,0.0
7780,Movies Latest Releases,0.0,1.0,0.0,0.0,0.0
7780,Movies All,0.0,1.0,0.0,0.0,0.0
7780,Entertainment ,0.0,1.0,0.0,0.0,0.0
7780,Video Player,0.0,1.0,0.0,0.0,0.0
7780,Weather,0.0,1.0,0.0,0.0,0.0
7780,Movies,0.0,1.0,0.0,0.0,0.0
7780,Music Radio Channels,0.0,1.0,0.0,0.0,0.0
7780,connectedwifi,0.0,1.0,0.0,0.0,0.0
7780,connectedphone,0.0,1.0,0.0,0.0,0.0
7780,WISP Banner 2,0.0,1.0,0.0,0.0,0.0
7780,WISP Banner 1,0.0,1.0,0.0,0.0,0.0
7780,Map Banner 2,0.0,1.0,0.0,0.0,0.0
7780,Map Banner 1,0.0,1.0,0.0,0.0,0.0
7780,Destination Banner 2,0.0,1.0,0.0,0.0,0.0
7780,Destination Banner 1,0.0,1.0,0.0,0.0,0.0
7780,Video Sub-category Banner 1,0.0,1.0,0.0,0.0,0.0
7780,Videos Banner 1,0.0,1.0,0.0,0.0,0.0
7780,Weather Banner 2,0.0,1.0,0.0,0.0,0.0
7780,Weather Banner 1,0.0,1.0,0.0,0.0,0.0
7780,About Us Banner 2,0.0,1.0,0.0,0.0,0.0
7780,About Us Banner 1 ,0.0,1.0,0.0,0.0,0.0
7780,Home Page banner 1,0.0,1.0,0.0,0.0,0.0
7780,kidstvtv,0.0,1.0,0.0,0.0,0.0
7780,kids movies Kids,0.0,1.0,0.0,0.0,0.0
7780,tvlifestyle,0.0,1.0,0.0,0.0,0.0
7780,tvhbo,0.0,1.0,0.0,0.0,0.0
7781,WISP Banner 2,0.0,1.0,0.0,0.0,0.0
7781,WISP Banner 1,-0.0,1.0,0.0,0.0,0.0
7781,Map Banner 2,0.0,1.0,0.0,0.0,0.0
7781,Map Banner 1,0.0,1.0,0.0,0.0,0.0
7781,Destination Banner 2,0.0,1.0,0.0,0.0,0.0
7781,Destination Banner 1,0.0,1.0,0.0,0.0,0.0
7781,Video Sub-category Banner 1,0.0,1.0,0.0,0.0,0.0
7781,Videos Banner 1,0.0,1.0,0.0,0.0,0.0
7781,Weather Banner 2,0.0,1.0,0.0,0.0,0.0
7781,Weather Banner 1,0.0,1.0,0.0,0.0,0.0
7781,About Us Banner 2,0.0,1.0,0.0,0.0,0.0
7781,About Us Banner 1 ,0.0,1.0,0.0,0.0,0.0
7781, Home Page banner 3,0.0,1.0,0.0,0.0,0.0
7781, Home Page banner 2,0.0,1.0,0.0,0.0,0.0
7781,Home Page banner 1,0.0,1.0,0.0,0.0,0.0
7785,b_home_r4b_2,0.0,0.0665,547.99,0.0,0.0
7785,b_home2,-0.0,0.5336,41864.84,0.0,0.0
7786,TV Endel,0.0,1.0,0.0,0.0,0.0
7786,Wi-Fi Synopsis,0.0,1.0,0.0,0.0,0.0
7786,Weather,0.0,1.0,0.0,0.0,0.0
7786,Tv Sports Synopsis,0.0,1.0,0.0,0.0,0.0
7786,Tv Sports,0.0,1.0,0.0,0.0,0.0
7786,Tv Series Synopsis,0.0,1.0,0.0,0.0,0.0
7786,Tv Series,0.0,1.0,0.0,0.0,0.0
7786,Tv Others Synopsis,0.0,1.0,0.0,0.0,0.0
7786,Tv Others,0.0,1.0,0.0,0.0,0.0
7786,Tv Full Seasons Synopsis,0.0,1.0,0.0,0.0,0.0
7786,Tv Full Seasons,0.0,1.0,0.0,0.0,0.0
7786,Tv Documentaries Synopsis,0.0,1.0,0.0,0.0,0.0
7786,Tv Documentaries,0.0,1.0,0.0,0.0,0.0
7786,Tv Cartoons Synopsis,0.0,1.0,0.0,0.0,0.0
7786,Tv Cartoons,0.0,1.0,0.0,0.0,0.0
7786,Survey Synopsis,0.0,1.0,0.0,0.0,0.0
7786,Survey,0.0,1.0,0.0,0.0,0.0
7786,Shopping,0.0,1.0,0.0,0.0,0.0
7786,Music World Synopsis,0.0,1.0,0.0,0.0,0.0
7786,Music World,0.0,1.0,0.0,0.0,0.0
7786,Music Rock & Pop Synopsis,0.0,1.0,0.0,0.0,0.0
7786,Music Rock & Pop,0.0,1.0,0.0,0.0,0.0
7786,Music Relaxation Synopsis,0.0,1.0,0.0,0.0,0.0
7786,Music Relaxation,0.0,1.0,0.0,0.0,0.0
7786,Music R&B Synopsis,0.0,1.0,0.0,0.0,0.0
7786,Music R&B,0.0,1.0,0.0,0.0,0.0
7786,Music Others Synopsis,0.0,1.0,0.0,0.0,0.0
7786,Music Others,0.0,1.0,0.0,0.0,0.0
7786,Music Kids Synopsis,0.0,1.0,0.0,0.0,0.0
7786,Music Kids,0.0,1.0,0.0,0.0,0.0
7786,Music Jazz & Blues Synopsis,0.0,1.0,0.0,0.0,0.0
7786,Music Jazz & Blues,0.0,1.0,0.0,0.0,0.0
7786,Music Electronic Synopsis,0.0,1.0,0.0,0.0,0.0
7786,Music Electronic,0.0,1.0,0.0,0.0,0.0
7786,Music Classic Synopsis,0.0,1.0,0.0,0.0,0.0
7786,Music Classic,0.0,1.0,0.0,0.0,0.0
7786,Movies Other Synopsis,0.0,1.0,0.0,0.0,0.0
7786,Movies Other,0.0,1.0,0.0,0.0,0.0
7786,Movies International Synopsis,0.0,1.0,0.0,0.0,0.0
7786,Movies International,0.0,1.0,0.0,0.0,0.0
7786,Movies Family Synopsis,0.0,1.0,0.0,0.0,0.0
7786,Movies Family,0.0,1.0,0.0,0.0,0.0
7786,Movies Drama Synopsis,0.0,1.0,0.0,0.0,0.0
7786,Movies Drama,0.0,1.0,0.0,0.0,0.0
7786,Movies Comedy Synopsis,0.0,1.0,0.0,0.0,0.0
7786,Movies Comedy,0.0,1.0,0.0,0.0,0.0
7786,Movies Classics Synopsis,0.0,1.0,0.0,0.0,0.0
7786,Movies Classics,0.0,1.0,0.0,0.0,0.0
7786,Movies By Language Swedish Synopsis,0.0,1.0,0.0,0.0,0.0
7786,Movies By Language Swedish,0.0,1.0,0.0,0.0,0.0
7786,Movies By Language Spanish Synopsis,0.0,1.0,0.0,0.0,0.0
7786,Movies By Language Spanish,0.0,1.0,0.0,0.0,0.0
7786,Movies By Language Russian Synopsis,0.0,1.0,0.0,0.0,0.0
7786,Movies By Language Russian,0.0,1.0,0.0,0.0,0.0
7786,Movies By Language Portuguese Synopsis,0.0,1.0,0.0,0.0,0.0
7786,Movies By Language Portuguese,0.0,1.0,0.0,0.0,0.0
7786,Movies By Language Polish Synopsis,0.0,1.0,0.0,0.0,0.0
7786,Movies By Language Polish,0.0,1.0,0.0,0.0,0.0
7786,Movies By Language Norwegian Synopsis,0.0,1.0,0.0,0.0,0.0
7786,Movies By Language Norwegian,0.0,1.0,0.0,0.0,0.0
7786,Movies By Language Japanese Synopsis,0.0,1.0,0.0,0.0,0.0
7786,Movies By Language Japanese,0.0,1.0,0.0,0.0,0.0
7786,Movies By Language Italiano Synopsis,0.0,1.0,0.0,0.0,0.0
7786,Movies By Language Italiano,0.0,1.0,0.0,0.0,0.0
7786,Movies By Language German Synopsis,0.0,1.0,0.0,0.0,0.0
7786,Movies By Language German,0.0,1.0,0.0,0.0,0.0
7786,Movies By Language French Synopsis,0.0,1.0,0.0,0.0,0.0
7786,Movies By Language French,0.0,1.0,0.0,0.0,0.0
7786,Movies By Language Finnish Synopsis,0.0,1.0,0.0,0.0,0.0
7786,Movies By Language Finnish,0.0,1.0,0.0,0.0,0.0
7786,Movies By Language Estonian,0.0,1.0,0.0,0.0,0.0
7786,Movies By Language Estonian Synopsis,0.0,1.0,0.0,0.0,0.0
7786,Movies By Language English Synopsis,0.0,1.0,0.0,0.0,0.0
7786,Movies By Language English,0.0,1.0,0.0,0.0,0.0
7786,Movies By Language Danes Synopsis,0.0,1.0,0.0,0.0,0.0
7786,Movies By Language Danes,0.0,1.0,0.0,0.0,0.0
7786,Movies By Language Chinese Synopsis,0.0,1.0,0.0,0.0,0.0
7786,Movies By Language Chinese,0.0,1.0,0.0,0.0,0.0
7786,Movies By Language Arabic Synopsis,-0.0,1.0,0.0,0.0,0.0
7786,Movies By Language Arabic,0.0,1.0,0.0,0.0,0.0
7786,Movies Blockbusters Synopsis,0.0,1.0,0.0,0.0,0.0
7786,Movies Blockbusters,0.0,1.0,0.0,0.0,0.0
7786,Movies Action Synopsis,0.0,1.0,0.0,0.0,0.0
7786,Movies Action,0.0,1.0,0.0,0.0,0.0
7786,Main Menu Welcome,0.0,1.0,0.0,0.0,0.0
7786,Magazine,0.0,1.0,0.0,0.0,0.0
7786,Kids Music Synopsis,0.0,1.0,0.0,0.0,0.0
7786,Kids Music,0.0,1.0,0.0,0.0,0.0
7786,Kids Movies Synopsis,0.0,1.0,0.0,0.0,0.0
7786,Kids Movies,0.0,1.0,0.0,0.0,0.0
7786,Kids Games Synopsis,0.0,1.0,0.0,0.0,0.0
7786,Kids Games,0.0,1.0,0.0,0.0,0.0
7786,Kids Cartoons Synopsis,0.0,1.0,0.0,0.0,0.0
7786,Kids Cartoons,0.0,1.0,0.0,0.0,0.0
7786,Games 3D Synopsis,0.0,1.0,0.0,0.0,0.0
7786,Games 2D Synopsis,0.0,1.0,0.0,0.0,0.0
7786,Games 3D,0.0,1.0,0.0,0.0,0.0
7786,Games 2D,0.0,1.0,0.0,0.0,0.0
7786,Favorite TV Synopsis,0.0,1.0,0.0,0.0,0.0
7786,Favorite TV,0.0,1.0,0.0,0.0,0.0
7786,Favorite Music Synopsis,0.0,1.0,0.0,0.0,0.0
7786,Favorite Music,0.0,1.0,0.0,0.0,0.0
7786,Favorite Movies Synopsis,0.0,1.0,0.0,0.0,0.0
7786,Favorite Movies,0.0,1.0,0.0,0.0,0.0
7786,Connecting Gate,0.0,1.0,0.0,0.0,0.0
7786,Air Europa Synopsis,0.0,1.0,0.0,0.0,0.0
7786,Wi-Fi,0.0,1.0,0.0,0.0,0.0
7786,Weather Synopsis,0.0,1.0,0.0,0.0,0.0
7786,Shopping Synopsis,0.0,1.0,0.0,0.0,0.0
7786,Magazine Synopsis,0.0,1.0,0.0,0.0,0.0
7786,Connecting Gate Synopsis,0.0,1.0,0.0,0.0,0.0
7786,Air Europa,0.0,1.0,0.0,0.0,0.0
7791,Home > About Us Carousel 2,-0.0,1.0,0.0,0.0,0.0
7806,eX2 VIDEOS DIVIDER 3,0.0,1.0,0.0,0.0,0.0
7806,eX2 VIDEOS DIVIDER 1,0.0,1.0,0.0,0.0,0.0
7806,eX2 VIDEOS CATEGORY POSTER 2,0.0,1.0,0.0,0.0,0.0
7806,eX2 VIDEOS CATEGORY POSTER 1,0.0,1.0,0.0,0.0,0.0
7806,eX2 VIDEOS POSTER,0.0,1.0,0.0,0.0,0.0
7806,eX2 MAIN MENU AIRLINE INFO POSTER,0.0,1.0,0.0,0.0,0.0
7806,eX2 GAMES SUB-CATEGORY DIVIDER 3,0.0,1.0,0.0,0.0,0.0
7806,eX2 GAMES SUB-CATEGORY DIVIDER 1,0.0,1.0,0.0,0.0,0.0
7806,eX2 GAMES_SUB-CATEGORY POSTER 2,-0.0,1.0,0.0,0.0,0.0
7806,eX2 GAMES_SUB-CATEGORY POSTER 1,0.0,1.0,0.0,0.0,0.0
7806,eX2 MAIN MENU GAMES POSTER,0.0,1.0,0.0,0.0,0.0
7806,eX2 MUSIC SUB-CATEGORY DIVIDER 5,0.0,1.0,0.0,0.0,0.0
7806,eX2 MUSIC SUB-CATEGORY DIVIDER 3,0.0,1.0,0.0,0.0,0.0
7806,eX2 MUSIC SUB-CATEGORY DIVIDER 1,0.0,1.0,0.0,0.0,0.0
7806,eX2 MUSIC SUB-CATEGORY POSTER 2,0.0,1.0,0.0,0.0,0.0
7806,eX2 MUSIC SUB-CATEGORY POSTER 1,0.0,1.0,0.0,0.0,0.0
7806,eX2 MAIN MENU MUSIC POSTER,0.0,1.0,0.0,0.0,0.0
7806,eX2 TELEVISION SUB-CATEGORY DIVIDER 3,0.0,1.0,0.0,0.0,0.0
7806,eX2 TELEVISION SUB-CATEGORY DIVIDER 1,0.0,1.0,0.0,0.0,0.0
7806,eX2 TELEVISION SUB-CATEGORY POSTER 2,0.0,1.0,0.0,0.0,0.0
7806,eX2 TELEVISION_SUB-CATEGORY POSTER 1,0.0,1.0,0.0,0.0,0.0
7806,eX2 MAIN MENU - TV POSTER,0.0,1.0,0.0,0.0,0.0
7806,eX2 MOVIE SUB-CATEGORY DIVIDER 5 ,0.0,1.0,0.0,0.0,0.0
7806,eX2 MOVIE SUB-CATEGORY DIVIDER 3,0.0,1.0,0.0,0.0,0.0
7806,eX2 MOVIE SUB-CATEGORY DIVIDER 1 ,0.0,1.0,0.0,0.0,0.0
7806,eX2 MOVIE SUB-CATEGORY POSTER 2,0.0,1.0,0.0,0.0,0.0
7806,eX2 MOVIE SUB-CATEGORY POSTER 1,0.0,1.0,0.0,0.0,0.0
7806,eX2 MAIN MENU MOVIES POSTER,0.0,1.0,0.0,0.0,0.0
7807,eX2 VIDEOS DIVIDER 3,0.0,1.0,0.0,0.0,0.0
7807,eX2 VIDEOS DIVIDER 1,0.0,1.0,0.0,0.0,0.0
7807,eX2 VIDEOS CATEGORY POSTER 2,0.0,1.0,0.0,0.0,0.0
7807,eX2 VIDEOS CATEGORY POSTER 1,0.0,1.0,0.0,0.0,0.0
7807,eX2 VIDEOS POSTER,0.0,1.0,0.0,0.0,0.0
7807,eX2 MAIN MENU AIRLINE INFO POSTER,0.0,1.0,0.0,0.0,0.0
7807,eX2 GAMES SUB-CATEGORY DIVIDER 3,0.0,1.0,0.0,0.0,0.0
7807,eX2 GAMES SUB-CATEGORY DIVIDER 1,0.0,1.0,0.0,0.0,0.0
7807,eX2 GAMES_SUB-CATEGORY POSTER 2,-0.0,1.0,0.0,0.0,0.0
7807,eX2 GAMES_SUB-CATEGORY POSTER 1,0.0,1.0,0.0,0.0,0.0
7807,eX2 MAIN MENU GAMES POSTER,0.0,1.0,0.0,0.0,0.0
7807,eX2 MUSIC SUB-CATEGORY DIVIDER 5,0.0,1.0,0.0,0.0,0.0
7807,eX2 MUSIC SUB-CATEGORY DIVIDER 3,0.0,1.0,0.0,0.0,0.0
7807,eX2 MUSIC SUB-CATEGORY DIVIDER 1,0.0,1.0,0.0,0.0,0.0
7807,eX2 MUSIC SUB-CATEGORY POSTER 2,0.0,1.0,0.0,0.0,0.0
7807,eX2 MUSIC SUB-CATEGORY POSTER 1,0.0,1.0,0.0,0.0,0.0
7807,eX2 MAIN MENU MUSIC POSTER,0.0,1.0,0.0,0.0,0.0
7807,eX2 TELEVISION SUB-CATEGORY DIVIDER 3,0.0,1.0,0.0,0.0,0.0
7807,eX2 TELEVISION SUB-CATEGORY DIVIDER 1,0.0,1.0,0.0,0.0,0.0
7807,eX2 TELEVISION SUB-CATEGORY POSTER 2,0.0,1.0,0.0,0.0,0.0
7807,eX2 TELEVISION_SUB-CATEGORY POSTER 1,0.0,1.0,0.0,0.0,0.0
7807,eX2 MAIN MENU - TV POSTER,0.0,1.0,0.0,0.0,0.0
7807,eX2 MOVIE SUB-CATEGORY DIVIDER 5 ,0.0,1.0,0.0,0.0,0.0
7807,eX2 MOVIE SUB-CATEGORY DIVIDER 3,0.0,1.0,0.0,0.0,0.0
7807,eX2 MOVIE SUB-CATEGORY DIVIDER 1 ,0.0,1.0,0.0,0.0,0.0
7807,eX2 MOVIE SUB-CATEGORY POSTER 2,0.0,1.0,0.0,0.0,0.0
7807,eX2 MOVIE SUB-CATEGORY POSTER 1,0.0,1.0,0.0,0.0,0.0
7807,eX2 MAIN MENU MOVIES POSTER,0.0,1.0,0.0,0.0,0.0
7809,eX3 VIDEOS DIVIDER 5,0.0,1.0,0.0,0.0,0.0
7809,eX3 GAMES SUB-CATEGORY DIVIDER 5,0.0,1.0,0.0,0.0,0.0
7809,eX3 TV SUB-CATEGORY DIVIDER 5,0.0,1.0,0.0,0.0,0.0
7809,eX3 VIDEOS DIVIDER 3,0.0,1.0,0.0,0.0,0.0
7809,eX3 VIDEOS DIVIDER 1,0.0,1.0,0.0,0.0,0.0
7809,eX3 VIDEOS CATEGORY POSTER 2,0.0,1.0,0.0,0.0,0.0
7809,eX3 VIDEOS CATEGORY POSTER 1,0.0,1.0,0.0,0.0,0.0
7809,eX3 VIDEOS POSTER,0.0,1.0,0.0,0.0,0.0
7809,eX3 MAIN MENU AIRLINE INFO POSTER,0.0,1.0,0.0,0.0,0.0
7809,eX3 GAMES SUB-CATEGORY DIVIDER 3,0.0,1.0,0.0,0.0,0.0
7809,eX3 GAMES SUB-CATEGORY DIVIDER 1,0.0,1.0,0.0,0.0,0.0
7809,eX3 GAMES_SUB-CATEGORY POSTER 2,0.0,1.0,0.0,0.0,0.0
7809,eX3 GAMES_SUB-CATEGORY POSTER 1,0.0,1.0,0.0,0.0,0.0
7809,eX3 MAIN MENU GAMES POSTER,0.0,1.0,0.0,0.0,0.0
7809,eX3 MUSIC SUB-CATEGORY DIVIDER 5,0.0,1.0,0.0,0.0,0.0
7809,eX3 MUSIC SUB-CATEGORY DIVIDER 3,0.0,1.0,0.0,0.0,0.0
7809,eX3 MUSIC SUB-CATEGORY DIVIDER 1,0.0,1.0,0.0,0.0,0.0
7809,eX3 MUSIC SUB-CATEGORY POSTER 2,0.0,1.0,0.0,0.0,0.0
7809,eX3 MUSIC SUB-CATEGORY POSTER 1,0.0,1.0,0.0,0.0,0.0
7809,eX3 MAIN MENU MUSIC POSTER,0.0,1.0,0.0,0.0,0.0
7809,eX3 TELEVISION SUB-CATEGORY DIVIDER 3,0.0,1.0,0.0,0.0,0.0
7809,eX3 TELEVISION SUB-CATEGORY DIVIDER 1,0.0,1.0,0.0,0.0,0.0
7809,eX3 TELEVISION SUB-CATEGORY POSTER 2,0.0,1.0,0.0,0.0,0.0
7809,eX3 TELEVISION_SUB-CATEGORY POSTER 1,0.0,1.0,0.0,0.0,0.0
7809,eX3 MAIN MENU - TV POSTER,0.0,1.0,0.0,0.0,0.0
7809,eX3 MOVIE SUB-CATEGORY DIVIDER 5 ,0.0,1.0,0.0,0.0,0.0
7809,eX3 MOVIE SUB-CATEGORY DIVIDER 3,0.0,1.0,0.0,0.0,0.0
7809,eX3 MOVIE SUB-CATEGORY DIVIDER 1 ,0.0,1.0,0.0,0.0,0.0
7809,eX3 MOVIE SUB-CATEGORY POSTER 2,-0.0,1.0,0.0,0.0,0.0
7809,eX3 MOVIE SUB-CATEGORY POSTER 1,0.0,1.0,0.0,0.0,0.0
7809,eX3 MAIN MENU MOVIES POSTER,0.0,1.0,0.0,0.0,0.0
7810,eX3 VIDEOS DIVIDER 5,0.0,1.0,0.0,0.0,0.0
7810,eX3 GAMES SUB-CATEGORY DIVIDER 5,0.0,1.0,0.0,0.0,0.0
7810,eX3 TV SUB-CATEGORY DIVIDER 5,0.0,1.0,0.0,0.0,0.0
7810,eX3 VIDEOS DIVIDER 3,0.0,1.0,0.0,0.0,0.0
7810,eX3 VIDEOS DIVIDER 1,0.0,1.0,0.0,0.0,0.0
7810,eX3 VIDEOS CATEGORY POSTER 2,0.0,1.0,0.0,0.0,0.0
7810,eX3 VIDEOS CATEGORY POSTER 1,0.0,1.0,0.0,0.0,0.0
7810,eX3 VIDEOS POSTER,0.0,1.0,0.0,0.0,0.0
7810,eX3 MAIN MENU AIRLINE INFO POSTER,0.0,1.0,0.0,0.0,0.0
7810,eX3 GAMES SUB-CATEGORY DIVIDER 3,0.0,1.0,0.0,0.0,0.0
7810,eX3 GAMES SUB-CATEGORY DIVIDER 1,0.0,1.0,0.0,0.0,0.0
7810,eX3 GAMES_SUB-CATEGORY POSTER 2,0.0,1.0,0.0,0.0,0.0
7810,eX3 GAMES_SUB-CATEGORY POSTER 1,0.0,1.0,0.0,0.0,0.0
